1   409980.1    19072.3627615985  460930.4    14720.9269635792
2   319367.2    14769.7654900133  334399.3    12156.0661573828
3   490343.5    9058.1395162987   529571.8    9453.3229021781
4   344736.8    28513.962660223   366261.1    3325.9847383995
5   391132.5    16017.6042845987  475187.3    11896.1707272295
6   317415.7    16919.089517901   339543.1    4933.4309777867
7   480756      5195.2710863922   536182.9    7628.7467820738
8   348544.2    26617.0106711811  352901.9    2077.7364554329
