#	bs	mp	fsize	write	err	read	err	rand read	err	rand write	err
1	4096	1	64k	391132.5	16017.6	1388693.6	125826.22	1640764.2	172222.63	1463393.4	92298.21
2	4096	1	64m	480756	5195.27	1344369.7	15600.8	1342949.5	16369.55	1133016.1	12829.09
3	4096	2	64k	409980.1	19072.36	1395796.3	129697.47	1527871.4	16644.18	856962.5	40670.03
4	4096	2	64m	490343.5	9058.14	1331447.9	10520.39	1163027.8	10402.19	671264	7678.19
5	1024	1	64k	317415.7	16919.09	1451602.2	32501.9	1774974.4	100420.6	1503041.4	21100.44
6	1024	1	64m	348544.2	26617.01	1292461.9	11629.74	1295184.2	12657.3	1100106.1	10000.04
7	1024	2	64k	319367.2	14769.77	1562680.6	33712.95	1574028.7	32471.62	861981.7	31223.12
8	1024	2	64m	344736.8	28513.96	1355430.5	14483.35	1172115.5	12965.43	607128	6392.63
