#	bs	mp	fsize	write		err		read		err		rand read	err		rand write	err
1	4096	1	64k	278039.6	59850.22	1617178.5	36561.41	2039852.3	46409.06	1527871.4	16644.18
2	4096	1	64m	274337.4	2344.25		1291595.1	8993.44		1293451.9	9195.78		1104703.2	10056.03
3	4096	2	64k	285459.6	61532.17	1652413.5	43120.6		1571697.4	76920.28	1075619.6	46068.55
4	4096	2	64m	315534.4	4246.46		1377422.3	6366.19		1177129.6	7436.52		706622.3	5916.34
